"Title","Director","Year","Country","Synopsis","Image","TitleTreatment","Artwork","FocalX","FocalY","OurTake","TrailerURL","PreviewURL"
"Good Time","Josh Safdie, Benny Safdie","2017","United States","After a bank robbery lands his younger brother Nick in prison, Connie embarks on a twisted odyssey through the city’s underworld as he attempts to rescue him. Over the course of one night, Connie races against the clock to save his brother and himself, knowing their lives hang in the balance.","https://assets.mubicdn.net/images/film/151966/image-w448.jpg?1745492717","","https://images.mubicdn.net/images/artworks/819039/cache-819039-1752009444/images-original.png","0.472803","0.346535","With this hypnotic and gripping descent into the rotten core of the Big Apple, the Safdies proved their knack for against-the-clock crime dramas. Featuring Robert Pattinson at the top of his game and end credits song by Iggy Pop, Good Time delivers a thrilling dose of classic New York sleaze.","https://trailers.mubicdn.net/151966/optimised/720p-t-good-time_en_us_1219.484_1280_720_1585424839.mp4","https://trailers.mubicdn.net/151966/optimised/240p-t-good-time_en_us_1219.484_1280_720_1585424839.mp4"
"La ciénaga","Lucrecia Martel","2001","Argentina, Spain","In Salta, Argentina, Mecha and her family’s holiday is coming to an end. Time becomes distended, punctuated by naps around the stagnant water of the pool, visits from cousins and children playing war in the jungle. A muted tension and a series of incidents slowly begin to disrupt the family order.","https://assets.mubicdn.net/images/film/259/image-w448.jpg?1745492285","","https://images.mubicdn.net/images/artworks/801626/cache-801626-1751991317/images-original.png","0.633705","0.319307","Coagulating into a deft critique of conservative Argentina, murky water, red wine, and blood trickle across Lucrecia Martel’s miasmic, impressive debut. The first entry in a loose trilogy set in her native Salta, La ciénaga made an indelible mark on global art cinema at the turn of the millennium.","https://trailers.mubicdn.net/259/optimised/1080p-t-la-cienaga_en_us_3250.275_1920_1080_1690591716.mp4","https://trailers.mubicdn.net/259/optimised/240p-t-la-cienaga_en_us_3250.275_1920_1080_1690591716.mp4"
"Magnificent Obsession","Douglas Sirk","1954","United States","Reckless playboy Bob Merrick crashes his speedboat, requiring emergency attention from the town’s only resuscitator, while Dr. Phillips dies waiting for the life-saving device. Merrick then tries to right his wrongs with the doctor’s widow, Helen, falling in love with her in the process.","https://assets.mubicdn.net/images/film/973/image-w448.jpg?1769797342","","https://images.mubicdn.net/images/artworks/913308/cache-913308-1769797889/images-original.png","0.48","0.61","Douglas Sirk’s 1950s Technicolor melodramas reach new heights of rococo opulence with this ecstatic ballad of chance and devotion. Rock Hudson’s many-hued performance embodies the film’s kaleidoscopic span, skirting the raffish and the saintly in the first of his iconic collaborations with Sirk.","https://trailers.mubicdn.net/973/optimised/720p-t-magnificent-obsession_xx_xx_640_380_973.mp4","https://trailers.mubicdn.net/973/optimised/240p-t-magnificent-obsession_xx_xx_640_380_973.mp4"
"Witches","Elizabeth Sankey","2024","United Kingdom","Director Elizabeth Sankey explores the connections between postpartum mental health and the portrayal of witches in Western society and popular culture. Sankey intertwines her personal experiences with historical and cinematic footage—while creating a new coven of women to reclaim their stories.","https://assets.mubicdn.net/images/film/411752/image-w448.jpg?1745502645","https://images.mubicdn.net/images/artworks/729845/cache-729845-1730267325/images-original.png","https://images.mubicdn.net/images/artworks/697218/cache-697218-1732028810/images-original.png","0.509749","0.69802","Witches are figures of solace in this intimate documentary, which unravels the social stigmas that women have endured across centuries. Between affecting interviews and vividly illustrative film clips, Elizabeth Sankey concocts a potion that brims with courage, compassion, and healing insight.","https://trailers.mubicdn.net/411752/optimised/1080p-t-witches_en_us_1732204340.mp4","https://trailers.mubicdn.net/411752/optimised/240p-t-witches_en_us_1732204340.mp4"
"Women Talking","Sarah Polley","2022","United States","The women of an isolated religious community grapple with reconciling their reality with their faith. The community of women come together to figure out how they might move forward together to build a better world for themselves and their children. Stay and fight or leave. They will not do nothing.","https://assets.mubicdn.net/images/film/288066/image-w448.jpg?1765382162","https://images.mubicdn.net/images/artworks/890615/cache-890615-1765273741/images-original.png","https://images.mubicdn.net/images/artworks/891114/cache-891114-1765446306/images-original.png","0.07","0.41","Director Sarah Polley enlists a mighty ensemble cast led by Jessie Buckley, Claire Foy, and Rooney Mara for this electrifying MeToo allegory set in a closeted religious community. Nominated for two Oscars®—including Best Picture—Women Talking is a fiery study in female solidarity and empowerment.","https://trailers.mubicdn.net/288066/optimised/1080p-t-woman-talking_en_us_1920_1080_1675792739.mp4","https://trailers.mubicdn.net/288066/optimised/240p-t-woman-talking_en_us_1920_1080_1675792739.mp4"
"The Apartment","Billy Wilder","1960","United States","Ambitious insurance clerk C.C. “Bud” Baxter attempts to climb the corporate ladder by loaning his apartment key to his superiors for their extramarital affairs. But the plan backfires when Bud unwittingly falls for the top executive’s current girlfriend, Fran Kubelik.","https://assets.mubicdn.net/images/film/1694/image-w448.jpg?1745489533","","https://images.mubicdn.net/images/artworks/837585/cache-837585-1752031382/images-original.png","0.518106","0.398515","One year after Some Like It Hot, director Billy Wilder, writer I. A. L. Diamond, and star Jack Lemmon reteamed for one of the most beloved romantic comedies of all time. Gorgeously designed, and with an irresistible turn from Shirley MacLaine, The Apartment is a Best Picture–winner for the ages.","https://trailers.mubicdn.net/1694/optimised/1080p-t-the-apartment_en_us_2343.928_1920_1080_1756572921.mp4","https://trailers.mubicdn.net/1694/optimised/240p-t-the-apartment_en_us_2343.928_1920_1080_1756572921.mp4"
"Part 1","David Lynch","2017","United States","My log has a message for you.","https://assets.mubicdn.net/images/film/433459/image-w448.jpg?1747696370","","https://images.mubicdn.net/images/artworks/842335/cache-842335-1752049565/images-original.png","0.5961","0.247525","","",""
"Sexual Drive","Kota Yoshida","2021","Japan","Designer Enatsu worries about his sexless life. Office worker Akane is getting ready to return to work while undergoing rehab at home for panic attacks. Elite advertising agent Ikeyama wants to end his relationship with his lover. A shabby man named Kurita appears before all three with a secret.","https://assets.mubicdn.net/images/film/288509/image-w448.jpg?1745497873","","https://images.mubicdn.net/images/artworks/895485/cache-895485-1765901820/images-original.png","0.373259","0.287129","Across three interconnected short stories with visuals to make anyone salivate, a craving for food is the oblique expression of secret libidinous desires. Women want more than spicy tofu, sticky soybeans, and an unctuous bowl of ramen in this arousing anthology film of playful soft-core sexiness.","https://trailers.mubicdn.net/288509/optimised/720p-t-sexual-drive_en_us_855.707_1280_720_1608690561.mp4","https://trailers.mubicdn.net/288509/optimised/240p-t-sexual-drive_en_us_855.707_1280_720_1608690561.mp4"
"The Lunchbox","Ritesh Batra","2013","India, France","A mistaken delivery in Mumbai’s famous lunchbox delivery system connects Ila, a neglected housewife, to Saajan, a lonely man on the verge of retirement. Through a series of exchanged notes that they pass back and forth through the lunches, Saajan and Ila find comfort in their unexpected friendship.","https://assets.mubicdn.net/images/film/104695/image-w448.jpg?1745491544","","https://images.mubicdn.net/images/artworks/827251/cache-827251-1752018204/images-original.png","0.529248","0.361386","A dazzlingly moving tale of chance and romance in Mumbai, The Lunchbox was a worldwide success, and one of the Indian hits of the recent decades. A gentle and charming portrait of loneliness and disenchantment within the huge, modern city, where two souls cross paths through a most uncommon manner.","https://trailers.mubicdn.net/104695/optimised/720p-t-the-lunchbox_en_us_1920_800_1684180878.mp4","https://trailers.mubicdn.net/104695/optimised/240p-t-the-lunchbox_en_us_1920_800_1684180878.mp4"
"Midnight Cowboy","John Schlesinger","1969","United States","When Joe Buck, a good-looking, naïve Texas “cowboy,” makes his way to the Big Apple to seek his fortune, the only wealth he finds is in the friendship of Ratso Rizzo, a sleazy, small-time con man with big dreams. Living on the tattered fringe of society, the two outcasts develop an unlikely bond.","https://assets.mubicdn.net/images/film/5703/image-w448.jpg?1758236735","","https://images.mubicdn.net/images/artworks/890654/cache-890654-1765277051/images-original.png","0.52","0.35","At once realist and vividly hallucinatory, this sui generis gem and Best Picture Oscar® winner is a lesson in the attraction of opposites. Jon Voight’s rube in cowboy get-up is one half of a lost-soul twosome, whose sweetly strange arrangement transcends the grime and aggression of 1960s New York.","https://trailers.mubicdn.net/5703/optimised/1080p-t-midnight-cowboy_en_us_1770129141.mp4","https://trailers.mubicdn.net/5703/optimised/240p-t-midnight-cowboy_en_us_1770129141.mp4"
"Three Colors: Blue","Krzysztof Kieślowski","1993","France, Poland","The wife of a famous composer survives a car accident that kills her husband and daughter. Now alone, she shakes off her old identity and explores her newfound freedom but finds that she is unbreakably bound to other humans, including her husband’s mistress, whose existence she never suspected.","https://assets.mubicdn.net/images/film/414/image-w448.jpg?1745490957","","https://images.mubicdn.net/images/artworks/106684/cache-106684-1621552199/images-original.png","0.48468","0.824257","An arthouse staple of the ’90s, the Three Colors films hold up some twenty years later as complex, emotionally resonant, and visually beguiling tales of contemporary Europe.  The first part, Blue, is a story of death and rebirth that features a tour-de-force performance by Juliette Binoche.","https://trailers.mubicdn.net/414/optimised/1080p-t-three-colors-blue_en_us_1920_1080_1679054322.mp4","https://trailers.mubicdn.net/414/optimised/240p-t-three-colors-blue_en_us_1920_1080_1679054322.mp4"
