id,title,release_date,vote_average,vote_count,popularity,runtime,budget,revenue,genres,overview,poster_url,backdrop_url,cast,director
11253,Hellboy II: The Golden Army,2008-07-11,6.8,5605,7.2995,120,85000000,160388063,"Fantasy, Action","Hellboy, his pyrokinetic girlfriend, Liz, and aquatic empath, Abe Sapien, face their biggest battle when an underworld elven prince plans to reclaim Earth for his magical kindred. Tired of living in the shadow of humans, Prince Nuada tries to awaken an ancient force of killing machines, the all-powerful Golden Army, to clear the way for fantasy creatures to roam free. Only Hellboy can stop the dark prince and prevent humanity's annihilation.",https://image.tmdb.org/t/p/original/zO0Wdrxnhx3KoJEvychSmnY3urC.jpg,https://image.tmdb.org/t/p/original/gqQKxYVIaYv53Qoy72nQqQxdXYF.jpg,"Ron Perlman, Selma Blair, Doug Jones, John Alexander, Seth MacFarlane",Guillermo del Toro
251783,Pleasure or Pain,2013-09-05,4.812,93,6.8797,102,0,0,"Drama, Thriller",A young designer falls under a man's erotic spell and is drawn into a world of sexual abandon from which she may never return.,https://image.tmdb.org/t/p/original/hPsB2NZozctyxl9juWPZzdIpHxa.jpg,https://image.tmdb.org/t/p/original/BjY9Sm4nAULcIchY6MTcX6oa72.jpg,"Malena Morgan, Christos Vasilopoulos, Daniel Sobieray, Kayla Jane, Elle Alexandra",Zalman King
337170,American Made,2017-08-18,6.902,4978,7.0996,115,50000000,133511855,"Comedy, Crime, Drama","The true story of pilot Barry Seal, who transported contraband for the CIA and the Medellin cartel in the 1980s.",https://image.tmdb.org/t/p/original/23ILgoPSO5ShKcTZOuiTVfqFAUB.jpg,https://image.tmdb.org/t/p/original/qyheW3m6KPumuI5jiopNJcdFWLb.jpg,"Tom Cruise, Domhnall Gleeson, Sarah Wright, Jesse Plemons, Caleb Landry Jones",Doug Liman
1729,The Forbidden Kingdom,2008-04-17,6.645,1909,7.4253,104,55000000,127906624,"Action, Adventure, Fantasy","An American teenager who is obsessed with Hong Kong cinema and kung-fu classics makes an extraordinary discovery in a Chinatown pawnshop: the legendary stick weapon of the Chinese sage and warrior, the Monkey King. With the lost relic in hand, the teenager unexpectedly finds himself travelling back to ancient China to join a crew of warriors from martial arts lore on a dangerous quest to free the imprisoned Monkey King.",https://image.tmdb.org/t/p/original/z8chF1Z7hyuSVqLYTgElkQZh2VB.jpg,https://image.tmdb.org/t/p/original/9a59H9qoAzMcj1NWurMgvg9iLaT.jpg,"Jackie Chan, Jet Li, Michael Angarano, Liu Yifei, Li Bingbing",Rob Minkoff
774370,Dog Man,2025-01-24,7.445,357,7.0939,89,40000000,145603415,"Family, Comedy, Adventure, Animation, Action","When a faithful police dog and his human police officer owner are injured together on the job, a harebrained but life-saving surgery fuses the two of them together and Dog Man is born. Dog Man is sworn to protect and serve—and fetch, sit and roll over. As Dog Man embraces his new identity and strives to impress his Chief, he must stop the pretty evil plots of feline supervillain Petey the Cat.",https://image.tmdb.org/t/p/original/89wNiexZdvLQ41OQWIsQy4O6jAQ.jpg,https://image.tmdb.org/t/p/original/w1SjvuBifhtFwe3BSssXXFyV6bk.jpg,"Peter Hastings, Pete Davidson, Lil Rel Howery, Isla Fisher, Lucas Hopkins Calderon",Peter Hastings
1680516,WHO,2026-05-28,5.2,8,10.227,0,0,0,Thriller,,https://image.tmdb.org/t/p/original/rO9L4pXE0ykAKGHOTPNGXcvh450.jpg,https://image.tmdb.org/t/p/original/85sDwuKIqyRGQeG6E4OK0WKzMse.jpg,"Wil Aime, Hassan Koné, Solène Hegbe, Eden Elijah, John Dadie",Wil Aime
937278,A Man Called Otto,2022-12-28,7.753,3583,7.3213,126,50000000,113360085,"Comedy, Drama","When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.",https://image.tmdb.org/t/p/original/130H1gap9lFfiTF9iDrqNIkFvC9.jpg,https://image.tmdb.org/t/p/original/9ZznETDyfPWVugRiv0jfGrkRftw.jpg,"Tom Hanks, Mariana Treviño, Cameron Britton, Mack Bayda, Manuel Garcia-Rulfo",Marc Forster
4561,The Story of O,1975-08-27,5.5,178,7.8755,97,0,0,Drama,"The beautiful O is taken by her boyfriend, Rene, to a bizarre retreat, where she is trained in bondage and sexual perversion...",https://image.tmdb.org/t/p/original/x2hnSba2iyMHDPHrH1G1LB2K6lz.jpg,https://image.tmdb.org/t/p/original/oehzS54FyGstwTdZCh3ALlJar5u.jpg,"Corinne Cléry, Udo Kier, Alain Noury, Anthony Steel, Jean Gaven",Just Jaeckin
533514,Violet Evergarden: The Movie,2020-09-18,8.288,511,7.7001,140,0,20339624,"Animation, Drama, Fantasy, Romance","As the world moves on from the war and technological advances bring changes to her life, Violet still hopes to see her lost commanding officer again.",https://image.tmdb.org/t/p/original/bajajkoErDst0JxdFyBkABiF9rW.jpg,https://image.tmdb.org/t/p/original/wGwSWDG3LIQxchg2M8HV7bDqYKU.jpg,"Yui Ishikawa, Daisuke Namikawa, Takehito Koyasu, Hidenobu Kiuchi, Haruka Tomatsu",Taichi Ishidate
700391,65,2023-03-02,5.94,2843,6.8275,92,45000000,60730568,"Action, Adventure, Science Fiction","65 million years ago, the only 2 survivors of a spaceship from Somaris that crash-landed on Earth, must fend off dinosaurs to reach the escape vessel in time before an imminent asteroid strike threatens to destroy the planet.",https://image.tmdb.org/t/p/original/rzRb63TldOKdKydCvWJM8B6EkPM.jpg,https://image.tmdb.org/t/p/original/eSVu1FvGPy86TDo4hQbpuHx55DJ.jpg,"Adam Driver, Ariana Greenblatt, Chloe Coleman, Nika King, Brian Dare",Scott Beck
70,Million Dollar Baby,2004-12-05,7.953,10356,7.0812,132,30000000,216763646,Drama,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",https://image.tmdb.org/t/p/original/jcfEqKdWF1zeyvECPqp3mkWLct2.jpg,https://image.tmdb.org/t/p/original/oGMomeS7bE43eN8SGJUaKvQnmud.jpg,"Clint Eastwood, Hilary Swank, Morgan Freeman, Jay Baruchel, Mike Colter",Clint Eastwood
49046,All Quiet on the Western Front,2022-10-07,7.718,4657,7.3609,147,20000000,0,"War, Drama","Paul Baumer and his friends Albert and Muller, egged on by romantic dreams of heroism, voluntarily enlist in the German army. Full of excitement and patriotic fervour, the boys enthusiastically march into a war they believe in. But once on the Western Front, they discover the soul-destroying horror of World War I.",https://image.tmdb.org/t/p/original/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg,https://image.tmdb.org/t/p/original/xBwtP27cx8WfjHJVFkpuV6F1RES.jpg,"Felix Kammerer, Albrecht Schuch, Aaron Hilmer, Moritz Klaus, Adrian Grünewald",Edward Berger
631843,Old,2021-07-21,6.321,4874,7.8758,108,18000000,90146510,"Thriller, Mystery, Horror",A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.,https://image.tmdb.org/t/p/original/vclShucpUmPhdAOmKgf3B3Z4POD.jpg,https://image.tmdb.org/t/p/original/32yqxyLlWcO81UCx51Jfq9aeJdA.jpg,"Gael García Bernal, Vicky Krieps, Rufus Sewell, Alex Wolff, Thomasin McKenzie",M. Night Shyamalan
11778,The Deer Hunter,1978-12-08,7.972,4242,7.3328,183,15000000,49000000,"Drama, War","Three steelworkers enlist in the army and are sent to Vietnam, one leaving behind a rushed marriage, the others a shared love. What they encounter during the war changes their lives forever.",https://image.tmdb.org/t/p/original/bbGtogDZOg09bm42KIpCXUXICkh.jpg,https://image.tmdb.org/t/p/original/a5zBQfXmLk3qqRYF7AioWpiAxk2.jpg,"Robert De Niro, Christopher Walken, John Cazale, John Savage, Meryl Streep",Michael Cimino
41446,Scream 4,2011-04-13,6.484,4175,7.3989,111,40000000,97231420,"Horror, Mystery","Fifteen years after the original Woodsboro murders, Sidney Prescott returns home to promote her new book about surviving trauma, only for a new Ghostface killer to emerge, targeting a new group of teens.",https://image.tmdb.org/t/p/original/g0YcSd5QpgGXOjg9tl0if0soOkE.jpg,https://image.tmdb.org/t/p/original/c5EmNhLQsTTKAyUHULnKYQjlloz.jpg,"David Arquette, Neve Campbell, Courteney Cox, Emma Roberts, Hayden Panettiere",Wes Craven
123338,Sex and Zen III,1998-04-23,6.183,30,7.6658,95,0,0,"Comedy, Romance, Drama","New prostitutes Susan, Fanny, and Chinyun are inducted into the Fragrance House brothel where they are trained in the ways of lovemaking by their veteran madam Tall Kau. Eventually all three enter circulation where Susan is crowned the top prize and becomes enamored of budding scholar Chu Chi-Ang. Fanny is jealous beyond all means and though she's bought by famous horse trader Sir Lui, she still plans her revenge on Susan.",https://image.tmdb.org/t/p/original/1KkbAANBIa6frfd90kBK8E4ucbD.jpg,https://image.tmdb.org/t/p/original/4ZhLKL4JUEn9Mg3N6YttGP5UVsr.jpg,"Jane Chung Chun, Karen Yeung Ga-Ling, Dung Yi, Elvis Tsui Kam-Kong, Timothy Shaw Chun-Yung",Aman Chang Man
4488,Friday the 13th,1980-05-09,6.399,3340,7.5844,95,550000,39925100,Horror,Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.,https://image.tmdb.org/t/p/original/uGGpnWHOmWTARVN9wbC1nPxNgps.jpg,https://image.tmdb.org/t/p/original/16zzKM5vDxnYiqG6Tg6wOkOLSmj.jpg,"Adrienne King, Betsy Palmer, Kevin Bacon, Jeannine Taylor, Harry Crosby",Sean S. Cunningham
104894,A Garden Without Birds,1992-12-01,4.9,9,7.9921,22,0,0,Horror,"Four friends arrange a kinky sex party at the top of a luxury hotel, where a dominatrix and her gimp await for the guests. Once they start using drugs to spice things up, the party takes a bloody turn.",https://image.tmdb.org/t/p/original/7BkL7rz9cyVZAlvxKmeMLAnNvd9.jpg,https://image.tmdb.org/t/p/original/m6Q47za3W95i8NWcJjmRpqqmuHD.jpg,"Hino Harumi, Somiya Daisuke, Takayuki Harada, Yosuke Nikaidou, Sham-Tear",Akira Nobi
10637,Remember the Titans,2000-09-29,7.651,2947,6.9168,113,30000000,136700000,Drama,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into champions.",https://image.tmdb.org/t/p/original/825ohvC4wZ3gCuncCaqkWeQnK8h.jpg,https://image.tmdb.org/t/p/original/7lwo8VLHD8Va49DKuszabpm41V9.jpg,"Denzel Washington, Will Patton, Wood Harris, Ryan Hurst, Donald Faison",Boaz Yakin
10184,He's Just Not That Into You,2009-02-06,6.627,4043,7.1326,129,40000000,178866158,"Comedy, Romance, Drama","Have you ever wondered why they said they would call but didn't, or why they don't want to sleep with you anymore, or why your relationship isn't going to the next level? Maybe they're just not that into you. Gigi wants a man who says he'll call her - and actually does - while Alex advises her to stop waiting by the phone. Beth wants a proposal after years of a committed relationship with her boyfriend, Neil, who is just fine with the way things are. Janine's not sure if she can trust her husband, Ben, who can't quite trust himself around Anna. Anna can't decide between the sexy married guy or her straightforward, no-sparks standby, Conor, who can't get over the fact that he can't have her. And Mary, who's found an entire network of loving, supportive men, just needs to find one who's straight.",https://image.tmdb.org/t/p/original/jip2ap24Y6JxEgzVRyNqyYssnyR.jpg,https://image.tmdb.org/t/p/original/jZkkch6yrP1tVVfEU2uqwej9rBM.jpg,"Ginnifer Goodwin, Justin Long, Jennifer Aniston, Ben Affleck, Jennifer Connelly",Ken Kwapis
927254,The Twits,2025-10-17,6.0,104,7.4545,99,0,0,"Animation, Comedy, Family, Fantasy","When the meanest, nastiest villains pull a trick to take over their town, two brave children team up with a family of magical animals to bring them down.",https://image.tmdb.org/t/p/original/zNP1nMRFqa9qAkpCkLeHa1V7kDR.jpg,https://image.tmdb.org/t/p/original/i4o2aPGlnsxfPmDPF5lmlgjScyv.jpg,"Margo Martindale, Johnny Vegas, Maitreyi Ramakrishnan, Ryan Anderson Lopez, Emilia Clarke",Phil Johnston
44048,Unstoppable,2010-11-04,6.616,3899,7.9519,98,100000000,167805466,"Action, Thriller","When a massive, unmanned locomotive roars out of control, the threat is more ominous than just a derailment. The train is laden with toxic chemicals, and an accident would decimate human life and cause an environmental disaster. The only hope of bringing the train to a safe stop is in the hands of veteran engineer Frank Barnes, and young conductor Will Colson, who must risk their lives to save those in the runaway's path. Inspired by true events.",https://image.tmdb.org/t/p/original/zKvHwL0GqLOear8rTnUPSTRYY0r.jpg,https://image.tmdb.org/t/p/original/5JdyKWEzY6MQmJcIEdhbP4HozzZ.jpg,"Denzel Washington, Chris Pine, Rosario Dawson, Kevin Dunn, Kevin Corrigan",Tony Scott
9286,Final Destination 3,2006-02-09,6.15,4564,7.479,92,25000000,118890272,"Horror, Mystery","High school senior Wendy's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from death itself — which seeks out those who escaped their fate.",https://image.tmdb.org/t/p/original/p7ARuNKUGPGvkBiDtIDvAzYzonX.jpg,https://image.tmdb.org/t/p/original/nSV1NIAK0Sp5dM1oiobtqbJ8Jrv.jpg,"Mary Elizabeth Winstead, Ryan Merriman, Kris Lemche, Alexz Johnson, Sam Easton",James Wong
654,On the Waterfront,1954-06-22,7.865,1779,7.3851,108,910000,9600631,"Crime, Drama, Romance","A prizefighter-turned-longshoreman with a conscience goes up against labor leaders to expose corruption, extortion, and murder among the union ranks.",https://image.tmdb.org/t/p/original/v1RtJ1qR4v9nrnfoBVBl6hjTW9.jpg,https://image.tmdb.org/t/p/original/amGiUn4YUuphqmpN8yyuuwDhRPa.jpg,"Marlon Brando, Eva Marie Saint, Karl Malden, Lee J. Cobb, Rod Steiger",Elia Kazan
406,La Haine,1995-05-31,8.1,4551,7.2516,98,2600000,15300000,Drama,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",https://image.tmdb.org/t/p/original/8rgPyWjYZhsphSSxbXguMnhN7H0.jpg,https://image.tmdb.org/t/p/original/k61xLJgPo7ScxHLLiBzTM9IDaB7.jpg,"Vincent Cassel, Hubert Koundé, Saïd Taghmaoui, Abdel Ahmed Ghili, Solo",Mathieu Kassovitz
12244,9,2009-08-19,6.952,3887,7.7976,79,30000000,48428063,"Action, Adventure, Animation, Science Fiction, Thriller","When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.",https://image.tmdb.org/t/p/original/3uqXGOH4BQ2CLJWkDJZ0PzbUzOn.jpg,https://image.tmdb.org/t/p/original/t4V34FTYzZl0ZMdAXAK0T7DE3ie.jpg,"Elijah Wood, Christopher Plummer, Martin Landau, John C. Reilly, Crispin Glover",Shane Acker
51739,The Secret World of Arrietty,2010-07-16,7.668,3169,8.3292,94,23000000,149660003,"Fantasy, Animation, Family","14-year-old Arrietty and the rest of the Clock family live in peaceful anonymity as they make their own home from items ""borrowed"" from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.",https://image.tmdb.org/t/p/original/3lSRaSjDp2nkXMQkzzjpRi3035O.jpg,https://image.tmdb.org/t/p/original/7Z7WVzJsSReG8B0CaPk0bvWD7tK.jpg,"Mirai Shida, Ryunosuke Kamiki, Tomokazu Miura, Keiko Takeshita, Kirin Kiki",Hiromasa Yonebayashi
80794,Daughter of Darkness,1993-10-28,5.5,28,7.2624,96,0,0,"Thriller, Horror, Comedy",The police suspect a young teenager who was horrifically abused by her family and raped by her father of finally snapping and slaughtering them all.,https://image.tmdb.org/t/p/original/2ggoyYfBIMD3WbHj36Qlr7wgyFV.jpg,https://image.tmdb.org/t/p/original/AFz4opHapnKfpZgdZ2v6dQ1LoM.jpg,"Lily Chung Suk-Wai, Hugo Ng Doi-Yung, William Ho, Anthony Wong Chau-Sang, Money Lo Man-Yee",Ivan Lai Kai-Ming
418579,Young Sister-In-Law,2016-09-27,6.0,2,7.2091,82,0,0,Romance,"Three men and women start living together. Byeong-soo is chosen in a scenario contest and is picked to write a script for a movie, so he leaves the noisy city and moves in with his married senior from school. At the house is Ji-eun, the senior's wife and a young and sexy Bo-yeong.  The three living together leads to some risky situations!",https://image.tmdb.org/t/p/original/jAGlDPyNfLvGMXI3Gt9E4SrRtHg.jpg,https://image.tmdb.org/t/p/original/ciQTFPRtGGCZ3QA97ZCPN12saD6.jpg,"Kang Ye-na, Si Hyeon, Do Mo-se, Jo Yong-bok, Ah Ri",Choi Woo-seong
8367,Robin Hood: Prince of Thieves,1991-06-14,6.857,3580,7.1581,143,48000000,390493908,"Action, Adventure, Drama","Nobleman crusader Robin of Locksley breaks out of a Jerusalem prison with the help of Moorish fellow prisoner Azeem and travels back home to England. But upon arrival he discovers his dead father in the ruins of his family estate, killed by the vicious sheriff of Nottingham, Robin and Azeem join forces with outlaws Little John and Will Scarlett to save the kingdom from the sheriff's villainy.",https://image.tmdb.org/t/p/original/hbRnWUNJkKKVN5mkcuC5ooqjE4e.jpg,https://image.tmdb.org/t/p/original/kuLk79GQq8WQb8fZxc6MtvIhPaC.jpg,"Kevin Costner, Morgan Freeman, Mary Elizabeth Mastrantonio, Christian Slater, Alan Rickman",Kevin Reynolds
